Customer_ID,Name,Age,Gender,Region,Income,Existing_Loans,Loan_Amount,Credit_Card_Debt,Savings,Investments,Credit_Score,Employment_Status,Risk_Score
101339,Customer_1339,29,Male,Urban,21071,No,0,15448,36815,17461,692,Employed,13.23
101340,Customer_1340,64,Female,Suburban,119926,Yes,279637,13133,27497,143718,498,Employed,43.61
101341,Customer_1341,18,Male,Rural,147872,Yes,10337,44142,97060,185967,481,Employed,100.0
101342,Customer_1342,43,Other,Urban,61410,No,0,4646,44959,63176,539,Employed,0.0
101343,Customer_1343,31,Male,Suburban,114948,Yes,21035,13708,35785,176809,365,Employed,49.93
101344,Customer_1344,55,Female,Suburban,61041,Yes,355998,6090,14366,41530,470,Unemployed,59.34
101345,Customer_1345,54,Female,Urban,143616,No,0,26634,38649,66591,464,Employed,31.18
101346,Customer_1346,79,Female,Urban,73326,No,0,26221,27928,42678,362,Self-employed,11.1
101347,Customer_1347,28,Male,Rural,189621,Yes,205390,45552,87117,4140,654,Employed,100.0
101348,Customer_1348,53,Female,Urban,73096,No,0,44047,25105,128791,350,Employed,80.67
101349,Customer_1349,30,Male,Urban,197462,Yes,287028,15392,20843,177708,342,Employed,100.0
101350,Customer_1350,60,Female,Urban,197124,No,0,43752,71970,67948,620,Unemployed,39.56
101351,Customer_1351,20,Male,Suburban,63167,Yes,360029,35304,34339,85150,617,Employed,100.0
101352,Customer_1352,50,Male,Suburban,81292,Yes,31907,19643,86509,169759,515,Employed,22.58
101353,Customer_1353,23,Female,Suburban,95419,No,0,39647,78171,24422,490,Employed,92.9
101354,Customer_1354,67,Male,Urban,193211,No,0,14793,67132,114246,789,Employed,0.0
101355,Customer_1355,73,Male,Rural,107753,Yes,13624,31794,22457,161072,389,Self-employed,29.3
101356,Customer_1356,27,Male,Urban,161779,Yes,260160,7438,98951,146001,721,Employed,48.33
101357,Customer_1357,22,Male,Urban,164212,No,0,18895,51222,115454,790,Self-employed,17.35
101358,Customer_1358,40,Female,Urban,31093,No,0,18474,94857,168256,553,Unemployed,21.89
101359,Customer_1359,27,Female,Urban,124089,Yes,146527,37402,81370,145259,406,Employed,100.0
101360,Customer_1360,61,Male,Rural,92043,No,0,16951,87245,89748,593,Retired,0.0
101361,Customer_1361,19,Male,Rural,144534,Yes,147266,16504,69907,128089,810,Employed,43.42
101362,Customer_1362,30,Male,Urban,156902,No,0,6768,1157,15337,535,Employed,13.09
101363,Customer_1363,57,Male,Rural,181680,Yes,490740,8507,82568,190316,797,Employed,50.15
101364,Customer_1364,19,Female,Suburban,122865,Yes,449185,48125,59266,144437,655,Unemployed,100.0
101365,Customer_1365,37,Female,Rural,144678,Yes,78106,29810,4318,45153,603,Retired,58.05
101366,Customer_1366,18,Male,Urban,67287,No,0,620,79998,166666,831,Employed,0.0
101367,Customer_1367,54,Male,Suburban,53427,No,0,20447,60690,36069,791,Self-employed,0.0
101368,Customer_1368,26,Male,Urban,179467,No,0,33221,75493,49287,416,Retired,85.0
101369,Customer_1369,34,Female,Rural,149849,Yes,392529,19118,78379,162533,666,Employed,95.89
101370,Customer_1370,26,Other,Urban,129839,Yes,111813,46599,69148,51686,758,Employed,93.88
101371,Customer_1371,28,Male,Suburban,112662,No,0,958,21946,112337,419,Employed,17.62
101372,Customer_1372,32,Male,Urban,37970,Yes,142357,10200,13020,15797,512,Unemployed,48.64
101373,Customer_1373,41,Female,Urban,90218,No,0,29318,79309,57105,482,Employed,50.68
101374,Customer_1374,55,Female,Suburban,94362,Yes,464252,33530,31247,83404,638,Unemployed,100.0
101375,Customer_1375,72,Male,Rural,174443,No,0,47837,1443,86519,777,Self-employed,14.26
101376,Customer_1376,52,Male,Suburban,170338,No,0,46465,39741,6963,793,Self-employed,34.64
101377,Customer_1377,47,Male,Rural,170267,No,0,29840,18288,145204,530,Unemployed,38.58
101378,Customer_1378,48,Female,Urban,130949,Yes,449683,22904,3910,161275,663,Self-employed,97.74
101379,Customer_1379,66,Male,Suburban,146895,Yes,107178,18435,45169,116263,745,Self-employed,0.0
101380,Customer_1380,22,Male,Urban,47315,No,0,47897,18309,83443,783,Employed,76.18
101381,Customer_1381,79,Female,Urban,103804,No,0,32071,78449,46721,545,Employed,1.27
101382,Customer_1382,77,Male,Suburban,61581,No,0,41156,15265,119085,524,Employed,24.41
101383,Customer_1383,61,Female,Suburban,196609,No,0,24191,95499,111870,456,Employed,18.48
101384,Customer_1384,67,Male,Suburban,117357,No,0,49412,96441,107275,664,Employed,36.96
101385,Customer_1385,31,Male,Suburban,139761,No,0,6746,25235,26259,485,Employed,17.68
101386,Customer_1386,70,Female,Suburban,133984,No,0,28484,56082,87500,794,Self-employed,0.0
101387,Customer_1387,73,Male,Urban,112449,No,0,38658,59095,61443,484,Employed,29.12
101388,Customer_1388,28,Other,Urban,173256,No,0,6053,75962,193821,686,Self-employed,0.0
101389,Customer_1389,26,Female,Suburban,174351,No,0,34048,3922,86362,579,Self-employed,67.48
101390,Customer_1390,51,Male,Urban,177642,No,0,16519,59006,164611,781,Retired,0.0
101391,Customer_1391,29,Female,Urban,150522,No,0,40645,41323,110975,564,Employed,78.69
101392,Customer_1392,52,Male,Urban,63030,No,0,2545,96627,76569,651,Employed,0.0
101393,Customer_1393,52,Female,Suburban,82245,No,0,14447,28771,143730,381,Self-employed,19.07
101394,Customer_1394,18,Male,Urban,55133,No,0,29959,10776,129479,480,Employed,80.95
101395,Customer_1395,57,Female,Suburban,194877,Yes,381535,11677,67455,151970,641,Self-employed,53.0
101396,Customer_1396,39,Male,Suburban,63998,Yes,18302,8560,38772,106946,495,Retired,13.8
101397,Customer_1397,77,Male,Urban,168310,No,0,3662,54371,38211,359,Employed,0.0
101398,Customer_1398,46,Female,Suburban,135603,No,0,48505,21954,194379,450,Employed,86.57
101399,Customer_1399,25,Female,Suburban,68245,Yes,142566,13055,21837,83188,360,Employed,81.02
101400,Customer_1400,28,Male,Suburban,43557,No,0,39497,76494,31272,727,Self-employed,58.46
101401,Customer_1401,58,Male,Suburban,90474,Yes,412455,12798,6575,27807,630,Employed,61.47
101402,Customer_1402,54,Female,Urban,111228,Yes,337178,4808,52105,136738,338,Employed,69.79
101403,Customer_1403,31,Female,Suburban,85074,No,0,8048,52720,124390,552,Employed,12.4
101404,Customer_1404,77,Male,Urban,78204,No,0,13107,74481,8089,532,Self-employed,0.0
101405,Customer_1405,47,Male,Rural,176647,Yes,75803,6520,55080,179558,653,Unemployed,0.0
101406,Customer_1406,52,Male,Rural,171141,No,0,16928,77399,132036,469,Employed,13.68
101407,Customer_1407,38,Female,Suburban,175472,Yes,148618,23501,82393,3100,516,Employed,68.52
101408,Customer_1408,54,Male,Urban,175218,No,0,36191,33309,132488,647,Employed,28.76
101409,Customer_1409,22,Male,Urban,26846,Yes,41437,29476,23954,137698,825,Self-employed,42.68
101410,Customer_1410,36,Female,Urban,191424,Yes,189939,26948,50594,138723,710,Employed,63.35
101411,Customer_1411,76,Male,Urban,43694,No,0,4483,34368,77696,827,Employed,0.0
101412,Customer_1412,31,Female,Urban,41740,No,0,45295,94278,131637,825,Unemployed,54.78
101413,Customer_1413,43,Male,Suburban,50996,Yes,105265,39887,78670,191518,542,Retired,83.31
101414,Customer_1414,79,Male,Urban,83874,No,0,17481,12580,92337,307,Employed,0.09
101415,Customer_1415,21,Male,Rural,117661,Yes,284403,10718,21966,78924,582,Employed,83.6
101416,Customer_1416,42,Female,Urban,126945,No,0,15373,82573,182628,465,Employed,23.54
101417,Customer_1417,62,Male,Rural,195272,Yes,426861,23244,69322,138765,502,Employed,95.3
101418,Customer_1418,59,Female,Rural,42970,No,0,38203,85615,196182,663,Unemployed,24.66
101419,Customer_1419,42,Female,Suburban,161967,No,0,45123,16231,119759,451,Employed,84.69
101420,Customer_1420,35,Female,Suburban,189143,No,0,27629,12840,160112,724,Self-employed,26.33
101421,Customer_1421,57,Male,Urban,173330,No,0,31257,3052,77037,768,Employed,0.91
101422,Customer_1422,25,Male,Suburban,108890,No,0,18327,34399,61934,709,Employed,21.99
101423,Customer_1423,56,Male,Urban,77300,No,0,34487,69978,140650,814,Self-employed,3.21
101424,Customer_1424,57,Male,Urban,81915,Yes,353563,5768,2754,56625,550,Employed,46.29
101425,Customer_1425,31,Male,Suburban,159516,No,0,24866,76306,53460,376,Employed,66.75
101426,Customer_1426,49,Female,Urban,95147,No,0,44649,80035,62021,721,Retired,43.22
101427,Customer_1427,68,Male,Suburban,96064,No,0,9166,66525,89985,684,Self-employed,0.0
101428,Customer_1428,78,Male,Urban,86535,No,0,30743,1025,24745,678,Self-employed,0.0
101429,Customer_1429,55,Male,Urban,23760,Yes,371395,16798,90866,33311,527,Employed,77.12
101430,Customer_1430,50,Female,Urban,187956,No,0,9042,11401,163115,417,Employed,6.53
101431,Customer_1431,40,Male,Urban,122715,No,0,11969,7553,194513,566,Retired,7.35
101432,Customer_1432,32,Female,Urban,145491,Yes,372843,7203,72295,168182,534,Employed,86.15
101433,Customer_1433,50,Male,Urban,177094,No,0,4641,8755,136277,467,Self-employed,0.0
101434,Customer_1434,42,Female,Urban,150992,No,0,28536,79920,149844,821,Retired,7.98
101435,Customer_1435,34,Female,Rural,194202,No,0,14374,96464,32334,636,Self-employed,11.42
101436,Customer_1436,50,Male,Urban,194953,Yes,449838,14546,94014,184622,626,Employed,82.91
101437,Customer_1437,64,Male,Suburban,82399,No,0,49893,34897,82048,658,Self-employed,42.37
101438,Customer_1438,72,Male,Urban,187523,Yes,133138,14102,46064,61736,747,Unemployed,0.0
101439,Customer_1439,19,Male,Rural,82278,No,0,33359,98910,156867,833,Unemployed,44.97
101440,Customer_1440,31,Female,Urban,133286,No,0,33517,87065,49437,396,Self-employed,81.7
101441,Customer_1441,70,Female,Urban,180711,No,0,34987,39409,7342,849,Employed,0.0
101442,Customer_1442,57,Female,Suburban,185693,Yes,363948,9029,98904,139873,555,Employed,54.3
101443,Customer_1443,57,Female,Urban,164151,No,0,47545,56049,103362,741,Employed,36.66
101444,Customer_1444,68,Male,Suburban,157967,No,0,11322,47669,163151,708,Employed,0.0
101445,Customer_1445,56,Male,Urban,113515,Yes,271350,44441,15371,25590,384,Unemployed,100.0
101446,Customer_1446,68,Female,Rural,72142,No,0,41493,73905,122908,716,Employed,13.75
101447,Customer_1447,23,Male,Urban,147157,No,0,12654,70431,9328,848,Employed,0.0
101448,Customer_1448,23,Female,Urban,163624,No,0,9965,80989,52980,801,Employed,0.0
101449,Customer_1449,20,Male,Suburban,112930,Yes,172153,7508,5797,104116,397,Employed,77.74
101450,Customer_1450,24,Male,Urban,199893,Yes,380503,47859,46809,197734,841,Unemployed,100.0
101451,Customer_1451,68,Other,Rural,117812,No,0,35338,68364,98873,802,Unemployed,0.0
101452,Customer_1452,25,Male,Urban,184702,Yes,460424,22132,76263,191422,750,Employed,100.0
101453,Customer_1453,59,Other,Suburban,90063,Yes,423070,264,79053,155505,490,Self-employed,53.74
101454,Customer_1454,69,Other,Urban,150990,No,0,16025,17943,192805,500,Employed,0.0
101455,Customer_1455,32,Female,Rural,32247,Yes,321823,46117,27831,164163,621,Self-employed,100.0
101456,Customer_1456,64,Female,Suburban,37603,No,0,41341,43044,146004,557,Employed,37.15
101457,Customer_1457,46,Female,Urban,122099,No,0,11488,25814,94411,454,Employed,12.06
101458,Customer_1458,50,Female,Urban,196636,No,0,42126,74586,10542,786,Employed,29.28
101459,Customer_1459,69,Male,Urban,20527,No,0,43438,61258,152275,527,Employed,38.63
101460,Customer_1460,47,Male,Rural,25849,Yes,119169,388,60439,153917,816,Retired,0.0
101461,Customer_1461,56,Female,Urban,70314,Yes,302253,2071,76199,11570,810,Retired,0.0
101462,Customer_1462,44,Male,Urban,196796,No,0,24970,73436,77580,373,Self-employed,51.06
101463,Customer_1463,53,Male,Urban,37230,No,0,47736,39355,119165,664,Employed,51.1
101464,Customer_1464,46,Male,Urban,112229,No,0,14454,88332,122688,323,Employed,33.41
101465,Customer_1465,55,Female,Suburban,92495,No,0,7840,60389,74095,762,Self-employed,0.0
101466,Customer_1466,74,Female,Rural,121390,Yes,49237,29654,16784,171124,780,Employed,0.0
101467,Customer_1467,50,Male,Suburban,193802,No,0,11849,4683,18518,388,Retired,15.55
101468,Customer_1468,78,Female,Rural,111937,Yes,494544,20403,74932,14593,833,Employed,44.21
101469,Customer_1469,54,Female,Suburban,133723,Yes,457866,10431,8347,110472,599,Employed,74.46
101470,Customer_1470,44,Female,Urban,23323,No,0,22442,86520,68579,343,Retired,49.53
101471,Customer_1471,72,Female,Urban,151517,No,0,6630,44097,16618,336,Retired,0.0
101472,Customer_1472,50,Female,Suburban,102945,No,0,47736,89563,73389,818,Self-employed,36.74
101473,Customer_1473,79,Male,Rural,161035,Yes,51304,13008,84133,194791,773,Employed,0.0
101474,Customer_1474,21,Female,Rural,140801,Yes,251888,47487,57499,13849,579,Self-employed,100.0
101475,Customer_1475,39,Male,Urban,166509,Yes,16819,2859,15072,66804,760,Employed,0.0
101476,Customer_1476,19,Female,Urban,167927,Yes,17191,2393,13026,14663,468,Employed,29.42
101477,Customer_1477,27,Other,Urban,101947,Yes,11499,29144,53832,15595,369,Employed,83.43
101478,Customer_1478,22,Male,Rural,161919,No,0,14091,41966,120952,512,Self-employed,40.45
101479,Customer_1479,76,Male,Rural,154308,No,0,22455,32041,199711,371,Employed,6.26
101480,Customer_1480,27,Female,Suburban,81897,Yes,22668,34818,97523,67027,479,Employed,84.07
101481,Customer_1481,50,Male,Urban,138636,Yes,144834,3121,70034,157876,507,Unemployed,13.06
101482,Customer_1482,71,Female,Suburban,33487,No,0,9116,33256,43488,476,Employed,0.0
101483,Customer_1483,55,Male,Urban,97384,No,0,4971,15905,59373,600,Employed,0.0
101484,Customer_1484,30,Male,Urban,33155,No,0,44535,91375,135724,453,Employed,98.28
101485,Customer_1485,48,Other,Suburban,31255,Yes,181016,29644,68673,50163,453,Self-employed,82.2
101486,Customer_1486,64,Female,Urban,140860,Yes,212941,24079,82482,93931,329,Employed,72.04
101487,Customer_1487,53,Female,Urban,153051,No,0,28327,91044,92763,326,Self-employed,52.05
101488,Customer_1488,62,Male,Rural,145596,No,0,36122,55100,158752,539,Employed,31.33
101489,Customer_1489,41,Female,Suburban,172377,No,0,37242,82156,66770,397,Employed,76.53
101490,Customer_1490,69,Female,Urban,94543,No,0,3397,81359,71714,625,Employed,0.0
101491,Customer_1491,73,Female,Suburban,55094,Yes,18070,39049,71996,167649,536,Employed,27.4
101492,Customer_1492,32,Female,Urban,186170,No,0,12412,40666,158221,437,Employed,33.41
101493,Customer_1493,46,Female,Suburban,184842,No,0,48519,79258,179068,847,Employed,39.89
101494,Customer_1494,25,Male,Suburban,29734,No,0,5521,91230,194854,345,Unemployed,39.2
101495,Customer_1495,22,Male,Suburban,59605,No,0,29151,73750,94817,689,Self-employed,49.74
101496,Customer_1496,46,Female,Suburban,97932,No,0,3472,98447,196475,663,Self-employed,0.0
101497,Customer_1497,64,Male,Urban,144109,Yes,423428,5481,14310,13560,659,Retired,38.12
101498,Customer_1498,21,Female,Urban,47881,Yes,106277,38977,90591,76058,506,Unemployed,100.0
101499,Customer_1499,29,Male,Urban,182249,No,0,19883,81410,84279,814,Employed,7.75
101500,Customer_1500,62,Female,Urban,60122,Yes,54270,23379,28943,172059,665,Employed,1.88
101501,Customer_1501,19,Female,Suburban,55297,No,0,24265,32917,1416,737,Employed,38.07
101502,Customer_1502,44,Male,Urban,131513,No,0,41391,55666,155220,530,Self-employed,65.43
101503,Customer_1503,48,Male,Urban,56680,Yes,7292,23656,2702,175707,722,Employed,3.83
101504,Customer_1504,68,Male,Urban,103452,Yes,383936,9304,58873,183386,768,Employed,20.04
101505,Customer_1505,68,Female,Rural,71044,No,0,21080,21058,109630,610,Employed,0.0
101506,Customer_1506,53,Female,Urban,195156,Yes,428801,45911,42262,169032,694,Retired,100.0
101507,Customer_1507,53,Male,Suburban,185261,Yes,480559,43013,15537,59081,413,Self-employed,100.0
101508,Customer_1508,43,Female,Urban,164582,Yes,402035,12445,78795,92772,501,Employed,92.61
101509,Customer_1509,60,Male,Urban,110502,No,0,40314,82428,1835,762,Employed,15.98
101510,Customer_1510,44,Male,Urban,42152,Yes,115986,22857,21635,93228,841,Employed,14.97
101511,Customer_1511,22,Female,Suburban,104738,No,0,28894,29544,185774,663,Employed,52.29
101512,Customer_1512,37,Male,Suburban,177517,No,0,38570,66549,126323,546,Employed,66.65
101513,Customer_1513,28,Male,Rural,152267,Yes,476993,544,52955,63064,545,Employed,97.37
101514,Customer_1514,79,Male,Urban,124533,Yes,150219,39420,38308,11392,483,Unemployed,53.31
101515,Customer_1515,27,Male,Urban,45433,No,0,16052,74626,174485,712,Employed,14.59
101516,Customer_1516,57,Male,Rural,156377,No,0,27734,3169,179543,572,Retired,16.92
101517,Customer_1517,55,Male,Urban,68648,Yes,203237,35396,11423,26024,844,Employed,43.4
101518,Customer_1518,23,Female,Suburban,62113,Yes,275778,36219,43803,66337,576,Retired,100.0
101519,Customer_1519,25,Male,Suburban,123504,No,0,41497,94988,146475,798,Self-employed,57.86
101520,Customer_1520,40,Female,Urban,150431,No,0,1436,9017,93200,789,Self-employed,0.0
101521,Customer_1521,64,Male,Suburban,193714,Yes,153953,11007,44678,184418,514,Self-employed,12.33
101522,Customer_1522,43,Male,Urban,53062,No,0,28341,58392,101505,402,Employed,55.64
101523,Customer_1523,63,Female,Urban,91633,Yes,144352,31014,33948,174007,474,Employed,56.38
101524,Customer_1524,60,Other,Urban,61604,Yes,64593,35830,92529,121402,351,Employed,68.28
101525,Customer_1525,29,Male,Rural,157750,Yes,161627,49411,78147,71680,596,Employed,100.0
101526,Customer_1526,43,Female,Urban,52121,No,0,7551,33219,6020,474,Employed,5.59
101527,Customer_1527,30,Female,Suburban,199575,No,0,13113,31860,33936,642,Employed,13.2
101528,Customer_1528,57,Female,Rural,145015,No,0,48431,22063,2628,470,Employed,70.32
101529,Customer_1529,79,Female,Suburban,106940,No,0,37179,48574,82637,336,Employed,36.08
101530,Customer_1530,35,Male,Suburban,36494,No,0,4841,80601,60775,500,Self-employed,7.11
101531,Customer_1531,42,Male,Urban,195257,Yes,405853,40729,25324,140512,363,Self-employed,100.0
101532,Customer_1532,50,Female,Urban,160750,Yes,95491,17102,67822,103024,785,Unemployed,0.0
101533,Customer_1533,64,Male,Urban,188704,No,0,37964,42666,156348,754,Employed,7.22
101534,Customer_1534,57,Female,Suburban,66235,No,0,19111,25869,85041,708,Employed,0.0
101535,Customer_1535,77,Male,Rural,152720,No,0,11093,72164,97738,449,Employed,0.0
101536,Customer_1536,60,Male,Rural,101213,Yes,450351,7546,30093,197829,801,Employed,35.93
101537,Customer_1537,29,Female,Rural,36489,Yes,152227,31799,47650,107947,847,Retired,58.15
101538,Customer_1538,61,Male,Rural,97281,No,0,21584,67196,100685,577,Employed,0.0
101539,Customer_1539,53,Female,Urban,156890,Yes,444681,19361,49016,191143,334,Employed,100.0
101540,Customer_1540,65,Female,Suburban,128190,No,0,14484,20562,116620,474,Unemployed,0.0
101541,Customer_1541,21,Female,Rural,144613,No,0,47871,69925,171290,332,Employed,100.0
101542,Customer_1542,22,Female,Urban,184221,Yes,323100,47448,56553,10468,696,Retired,100.0
101543,Customer_1543,73,Female,Rural,178384,Yes,307422,14101,58279,81134,553,Employed,33.38
101544,Customer_1544,54,Female,Urban,188196,Yes,73486,42774,36608,122365,622,Retired,59.57
101545,Customer_1545,25,Female,Suburban,124222,Yes,189764,36248,61840,74926,312,Employed,100.0
101546,Customer_1546,59,Male,Suburban,21316,No,0,42701,11770,126348,349,Employed,70.59
101547,Customer_1547,66,Male,Rural,80046,Yes,94338,13261,56461,197729,532,Employed,0.3
101548,Customer_1548,45,Male,Urban,98643,Yes,142135,13209,27627,191503,839,Employed,0.0
101549,Customer_1549,48,Male,Suburban,117504,No,0,28647,7146,148415,395,Employed,50.82
101550,Customer_1550,75,Female,Suburban,135594,No,0,8221,89481,91696,642,Retired,0.0
101551,Customer_1551,26,Female,Urban,84042,Yes,394448,47833,60753,187949,492,Self-employed,100.0
101552,Customer_1552,71,Female,Suburban,148295,No,0,19877,91480,25375,810,Unemployed,0.0
